AccountID,StudentID,Group,Account Name,Role,SatisfactionScore,Opinion
63007,59671,EDUCATION,2930tnkn,student,4,事前学習の3つの講義において、Pythonの基本的な操作方法、そして、データサイエンスを行うにあたって、どのようなプロセスが必要なのかを学ぶことができた。前者について、今までプログラミングに触れてきたことがないので、大学の図書館で「シリコンバレー一流プログラマーが教えるPythonプロフェッショナル大全」を借り自学をしているが、その内容に似たものが多く見られた。これらは、基礎的な内容なので何度も繰り返しコードを書いて覚えていきたい。後者について、データサイエンスは今後必要になってくると思われるので、将来的に生かせるように頑張りたい。
63002,59646,EDUCATION,Shunnn08,student,4,データの理解、データの前処理、モデル構築、モデルの評価という流れでデータから有意な情報を得ることを学んだ。\nLLMが自己教師あり学習により学習を行うことを理解した。
62995,59638,EDUCATION,nanami0627,student,5,既知の内容が多かったが、データサイエンスについて改めて深く知ることができた。また、Pythonの事前学習でPythonを学ぶのが楽しみになった。
62994,59673,EDUCATION,kazukonn,student,3,プログラムの動き方について学習しました。ほとんど知っていた内容でしたが、文字には種類があることや、イコールを二つつけると同じかどうかの判別をしてくれることなどを学びました。
62980,59629,EDUCATION,SaraH001,student,5,まず、データサイエンスの全体的な流れについて学んだ。データの理解・データの前処理・モデル構築・モデル評価それぞれで行われることについて詳細な説明も聞いた。続いて、Pythonの基礎的な動かし方等について学び、Google Colabで実践を行った。
62977,59623,EDUCATION,Mikankan,student,5,データサイエンスをするときに大きく分けて4つの段階を踏むことを学び、データを丁寧にブラッシュアップしていくことによってクライアントの要望に近づけることができると感じた。また、大学でPythonを学んできたが基礎的な用語についての理解が不十分であったため、今回の講義で復習ができ理解することができた。
62969,59612,EDUCATION,Hiraimami,student,4,GCI講座で学べることについて知ることができました。pythonや基本的な確率統計について、なんとなくの知識であったけど、少し固めることができたのではないかと思います。
62967,59616,EDUCATION,bellllll,student,4,今回は、データサイエンスやpythonの基礎的な知識など、今後の講義でどのようなことを学習していくかを学んだ。
62965,59607,EDUCATION,Hisbvaui,student,3,データサイエンスとは何か
62964,59611,EDUCATION,Kamuikila,student,3,データ分析の手法や過程を学ぶことができた。またPythonの基礎について復習することができた。機械学習については、学習方法それぞれの違いや役割について学んだ。
62963,59617,EDUCATION,Naga4saksak,student,3,データサイエンスは、データの理解、データの処理、モデルの構築、モデルの評価という順で行う。中でも、モデル構築時の、モデル選択では、目的に合わせて、回帰・分類・クラスタリングなどの種類があり、それぞれの違いが分かった。\nまた、pythonのデータ構造を復習することができた。
62960,59606,EDUCATION,soraymfj,student,5,なぜ、現在の社会でデータサイエンスが注目されているのか分かった。
62954,59603,EDUCATION,Mamekichi3,student,5,Pythonの基本事項について思い出せたのでよかったです。
62948,59610,EDUCATION,imyme758,student,5,Pythonの基本的な語彙やコード、Google Colabの使い方を学びました。
